"MaritalStatus";"ApplicationMode";"ApplicationOrder";"Course";"DaytimeEveningAttendance";"PreviousQualification";"PreviousQualificationGrade";"Nationality";"MotherQualification";"FatherQualification";"MotherOccupation";"FatherOccupation";"AdmissionGrade";"Displaced";"EducationalSpecialNeeds";"Debtor";"TuitionFeesUpToDate";"Gender";"ScholarshipHolder";"AgeAtEnrollment";"International";"CurricularUnits1stSemCredited";"CurricularUnits1stSemEnrolled";"CurricularUnits1stSemEvaluation";"CurricularUnits1stSemApproved";"CurricularUnits1stSemGrade";"CurricularUnits1stSemNoEvaluation";"CurricularUnits2ndSemCredited";"CurricularUnits2ndSemEnrolled";"CurricularUnits2ndSemEvaluations";"CurricularUnits2ndSemApproved";"CurricularUnits2ndSemGrade";"CurricularUnits2ndSemNoEvaluation";"AverageCurricularGrade";"UnemploymentRate";"InflationRate";"GDP";"Target"
"1";"1";"4";"9500";"1";"1";"128";"1";"19";"1";"4";"4";"124.30";"1";"0";"0";"1";"1";"0";"19";"0";"0";"8";"8";"7";"12.67";"0";"0";"8";"8";"7";"12.67";"0";"12.67";"10.80";"1.40";"1.74";"3"
"1";"1";"1";"9254";"1";"1";"121";"1";"1";"1";"5";"4";"111.90";"1";"0";"0";"0";"1";"0";"20";"0";"0";"6";"14";"2";"10.50";"0";"0";"6";"16";"0";"0.00";"0";"5.25";"10.80";"1.40";"1.74";"1"
"1";"51";"1";"9070";"1";"1";"130";"1";"19";"19";"5";"7";"124.50";"0";"0";"0";"1";"0";"1";"20";"0";"5";"11";"11";"11";"13.82";"0";"5";"11";"11";"11";"13.46";"0";"13.64";"11.10";"0.60";"2.02";"3"
"1";"39";"1";"9670";"1";"1";"134";"1";"37";"37";"90";"90";"97.40";"0";"0";"1";"0";"1";"0";"44";"0";"0";"6";"9";"1";"14.00";"0";"0";"6";"6";"0";"0.00";"0";"7";"12.70";"3.70";"-1.70";"1"
"1";"1";"4";"9147";"1";"1";"126";"1";"1";"19";"4";"8";"120.10";"1";"0";"0";"1";"0";"0";"19";"0";"0";"5";"7";"5";"12.40";"0";"0";"5";"5";"5";"14.60";"0";"13.5";"8.90";"1.40";"3.51";"3"
"1";"1";"6";"9500";"1";"1";"122";"1";"1";"1";"3";"7";"114.30";"1";"0";"0";"1";"1";"0";"18";"0";"0";"7";"8";"6";"13.98";"0";"0";"8";"12";"6";"12.05";"1";"13.02";"11.10";"0.60";"2.02";"2"
"2";"39";"1";"9773";"1";"19";"134";"1";"37";"37";"6";"6";"162.00";"0";"0";"1";"1";"1";"1";"49";"0";"0";"6";"8";"6";"12.29";"0";"0";"6";"7";"6";"14.17";"0";"13.23";"10.80";"1.40";"1.74";"3"
"1";"1";"5";"9500";"1";"1";"139";"1";"38";"37";"7";"7";"126.30";"1";"0";"0";"1";"0";"1";"18";"0";"0";"8";"8";"8";"13.44";"0";"0";"8";"8";"8";"13.44";"0";"13.44";"9.40";"-0.80";"-3.12";"3"
"1";"1";"1";"9238";"1";"1";"106";"1";"1";"1";"3";"3";"105.00";"0";"0";"0";"1";"1";"0";"20";"0";"0";"6";"9";"5";"11.00";"0";"0";"6";"9";"5";"12.17";"0";"11.59";"11.10";"0.60";"2.02";"3"
"1";"1";"3";"9773";"1";"1";"153";"1";"3";"1";"2";"8";"137.60";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"6";"6";"16.00";"0";"0";"6";"7";"6";"14.34";"0";"15.17";"12.40";"0.50";"1.79";"3"
"5";"39";"1";"9991";"0";"1";"120";"1";"37";"37";"9";"9";"138.10";"0";"0";"0";"1";"1";"1";"37";"0";"0";"5";"8";"5";"13.00";"0";"0";"5";"11";"4";"13.34";"2";"13.17";"16.20";"0.30";"-0.92";"1"
"1";"1";"1";"9773";"1";"1";"120";"1";"36";"37";"0";"0";"126.70";"1";"0";"0";"1";"1";"0";"20";"0";"0";"6";"9";"5";"12.60";"0";"0";"6";"11";"4";"11.50";"0";"12.05";"7.60";"2.60";"0.32";"3"
"1";"44";"1";"9070";"1";"39";"120";"1";"19";"1";"9";"3";"120.00";"1";"0";"0";"1";"1";"0";"23";"0";"2";"7";"8";"5";"12.20";"0";"5";"9";"10";"7";"12.15";"1";"12.18";"16.20";"0.30";"-0.92";"1"
"6";"39";"1";"9991";"0";"12";"130";"1";"37";"37";"90";"90";"119.00";"1";"0";"0";"0";"1";"0";"55";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"7.60";"2.60";"0.32";"1"
"1";"1";"1";"9130";"1";"1";"132";"1";"3";"1";"4";"9";"121.90";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"8";"6";"14.50";"0";"0";"6";"9";"6";"12.86";"0";"13.68";"13.90";"-0.30";"0.79";"3"
"1";"16";"1";"171";"1";"1";"122";"1";"19";"37";"9";"7";"133.90";"1";"0";"0";"1";"1";"0";"25";"0";"9";"13";"16";"10";"11.46";"0";"5";"11";"13";"7";"12.25";"0";"11.86";"12.40";"0.50";"1.79";"1"
"1";"1";"6";"9773";"1";"1";"134";"1";"1";"37";"3";"3";"100.00";"1";"0";"1";"0";"0";"0";"20";"0";"0";"4";"4";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"12.40";"0.50";"1.79";"1"
"1";"1";"1";"9254";"1";"1";"134";"1";"38";"1";"9";"9";"121.00";"0";"0";"1";"0";"1";"0";"21";"0";"0";"6";"9";"5";"11.84";"0";"0";"6";"8";"5";"10.00";"0";"10.92";"8.90";"1.40";"3.51";"1"
"1";"1";"1";"9070";"1";"1";"134";"1";"19";"19";"7";"7";"117.00";"0";"0";"0";"1";"0";"0";"20";"0";"0";"6";"0";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"15.50";"2.80";"-4.06";"1"
"2";"43";"1";"9991";"0";"1";"130";"1";"37";"37";"9";"9";"128.20";"0";"0";"0";"1";"0";"0";"34";"0";"3";"8";"9";"3";"11.00";"0";"2";"7";"7";"2";"10.00";"0";"10.5";"9.40";"-0.80";"-3.12";"1"
"1";"1";"3";"9773";"1";"1";"130";"1";"19";"19";"5";"5";"157.00";"1";"0";"0";"0";"0";"0";"18";"0";"0";"6";"0";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"13.90";"-0.30";"0.79";"1"
"1";"17";"1";"9003";"1";"1";"126";"1";"37";"3";"5";"2";"116.90";"0";"0";"0";"1";"1";"0";"19";"0";"0";"6";"10";"6";"13.67";"0";"0";"6";"10";"4";"12.25";"0";"12.96";"13.90";"-0.30";"0.79";"1"
"1";"18";"6";"9500";"1";"1";"126";"1";"37";"37";"5";"5";"122.80";"1";"0";"0";"1";"0";"0";"18";"0";"0";"8";"8";"8";"12.94";"0";"0";"8";"8";"8";"12.94";"0";"12.94";"9.40";"-0.80";"-3.12";"3"
"1";"17";"2";"9147";"1";"1";"116";"1";"1";"38";"4";"3";"114.60";"1";"0";"0";"1";"0";"0";"19";"0";"0";"5";"15";"2";"10.75";"0";"0";"5";"11";"2";"10.00";"0";"10.38";"13.90";"-0.30";"0.79";"1"
"1";"1";"1";"9147";"1";"1";"133";"1";"38";"38";"7";"7";"147.00";"0";"0";"0";"1";"0";"1";"18";"0";"0";"5";"7";"4";"13.00";"0";"0";"5";"8";"3";"12.34";"0";"12.67";"9.40";"-0.80";"-3.12";"3"
"1";"1";"1";"9070";"1";"1";"136";"1";"1";"38";"4";"5";"132.20";"0";"0";"1";"1";"0";"0";"19";"0";"0";"6";"6";"6";"13.84";"0";"0";"6";"8";"6";"13.88";"0";"13.86";"10.80";"1.40";"1.74";"3"
"1";"1";"3";"9773";"1";"1";"135";"1";"3";"1";"2";"4";"129.80";"1";"0";"0";"1";"1";"0";"20";"0";"0";"6";"6";"5";"12.80";"0";"0";"6";"11";"3";"12.75";"0";"12.78";"15.50";"2.80";"-4.06";"3"
"2";"39";"1";"9003";"1";"1";"120";"1";"37";"37";"9";"9";"155.80";"0";"0";"0";"1";"1";"0";"29";"0";"0";"6";"9";"6";"16.12";"0";"0";"6";"7";"6";"13.50";"0";"14.81";"13.90";"-0.30";"0.79";"3"
"1";"1";"3";"9085";"1";"1";"138";"1";"1";"1";"4";"8";"128.70";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"7";"6";"14.67";"0";"0";"6";"12";"6";"13.84";"0";"14.26";"8.90";"1.40";"3.51";"3"
"1";"53";"1";"9070";"1";"42";"130";"1";"40";"19";"3";"5";"130.00";"1";"0";"0";"0";"0";"1";"22";"0";"0";"6";"8";"6";"11.00";"0";"0";"6";"10";"4";"12.00";"0";"11.5";"8.90";"1.40";"3.51";"2"
"1";"39";"1";"9147";"1";"1";"140";"1";"12";"3";"4";"3";"118.00";"1";"0";"0";"1";"0";"0";"24";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"7.60";"2.60";"0.32";"1"
"2";"2";"1";"9147";"1";"2";"120";"1";"37";"37";"9";"9";"120.00";"0";"0";"0";"0";"1";"0";"57";"0";"12";"15";"17";"12";"11.75";"0";"9";"14";"16";"9";"12.23";"0";"11.99";"9.40";"-0.80";"-3.12";"1"
"1";"1";"1";"9500";"1";"1";"140";"1";"38";"37";"9";"7";"130.00";"1";"0";"0";"1";"1";"1";"18";"0";"0";"7";"7";"6";"13.19";"0";"0";"7";"7";"6";"13.19";"0";"13.19";"7.60";"2.60";"0.32";"3"
"1";"17";"1";"9254";"1";"1";"119";"1";"37";"37";"5";"4";"118.00";"1";"0";"0";"1";"1";"0";"19";"0";"0";"6";"13";"2";"10.50";"0";"0";"6";"11";"1";"12.00";"0";"11.25";"10.80";"1.40";"1.74";"1"
"1";"39";"1";"9991";"0";"1";"130";"1";"1";"1";"4";"10";"115.20";"0";"0";"0";"1";"1";"0";"24";"0";"0";"5";"5";"4";"12.00";"0";"0";"5";"6";"5";"12.67";"0";"12.34";"12.40";"0.50";"1.79";"2"
"1";"17";"2";"9500";"1";"1";"129";"1";"38";"19";"5";"7";"124.00";"1";"0";"0";"1";"0";"1";"18";"0";"0";"8";"8";"7";"14.32";"0";"0";"8";"8";"7";"14.32";"0";"14.32";"10.80";"1.40";"1.74";"3"
"1";"51";"1";"9147";"1";"1";"135";"1";"1";"1";"4";"4";"118.50";"0";"0";"0";"1";"0";"0";"25";"0";"0";"5";"12";"2";"10.50";"0";"0";"5";"5";"0";"0.00";"0";"5.25";"11.10";"0.60";"2.02";"1"
"1";"1";"1";"171";"1";"1";"174";"1";"5";"3";"3";"3";"157.90";"0";"0";"0";"1";"0";"0";"18";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"13.90";"-0.30";"0.79";"3"
"1";"1";"1";"9500";"1";"1";"118";"1";"38";"38";"7";"7";"115.20";"1";"0";"0";"1";"0";"0";"19";"0";"0";"7";"9";"6";"12.98";"0";"0";"8";"9";"7";"12.33";"0";"12.66";"11.10";"0.60";"2.02";"3"
"1";"17";"3";"9500";"1";"1";"138";"1";"3";"3";"4";"5";"130.00";"1";"0";"0";"1";"0";"0";"18";"0";"0";"7";"8";"7";"14.85";"0";"0";"8";"8";"8";"15.20";"0";"15.03";"13.90";"-0.30";"0.79";"1"
"1";"7";"1";"9085";"1";"40";"140";"1";"5";"3";"2";"2";"140.00";"0";"0";"1";"1";"1";"0";"27";"0";"8";"13";"13";"8";"13.50";"2";"5";"11";"12";"5";"14.40";"0";"13.95";"11.10";"0.60";"2.02";"1"
"1";"18";"6";"9500";"1";"1";"124";"1";"37";"37";"9";"7";"117.80";"0";"0";"0";"1";"0";"1";"20";"0";"0";"8";"8";"7";"12.80";"1";"0";"8";"8";"7";"12.80";"1";"12.8";"10.80";"1.40";"1.74";"3"
"1";"17";"4";"9238";"1";"1";"124";"1";"19";"19";"5";"8";"117.70";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"10";"5";"12.00";"0";"0";"6";"11";"4";"12.00";"0";"12";"16.20";"0.30";"-0.92";"3"
"2";"39";"1";"9500";"1";"1";"130";"1";"37";"37";"191";"183";"163.70";"0";"0";"0";"1";"0";"0";"35";"0";"0";"7";"11";"5";"13.34";"0";"0";"7";"9";"5";"10.84";"0";"12.09";"12.40";"0.50";"1.79";"2"
"1";"1";"1";"9085";"1";"1";"151";"1";"3";"3";"1";"90";"161.90";"0";"0";"0";"1";"0";"0";"18";"0";"0";"5";"6";"4";"13.75";"0";"0";"5";"8";"5";"14.86";"0";"14.31";"7.60";"2.60";"0.32";"3"
"1";"44";"1";"9003";"1";"39";"140";"1";"19";"38";"9";"10";"140.00";"0";"0";"0";"1";"1";"0";"19";"0";"0";"6";"15";"3";"13.25";"0";"0";"6";"9";"1";"12.00";"0";"12.63";"13.90";"-0.30";"0.79";"1"
"1";"39";"1";"9130";"1";"1";"134";"1";"1";"1";"90";"1";"120.00";"1";"0";"1";"0";"1";"0";"41";"0";"0";"5";"5";"0";"0.00";"1";"0";"5";"5";"0";"0.00";"5";"0";"12.70";"3.70";"-1.70";"1"
"1";"18";"2";"9853";"1";"1";"111";"1";"38";"38";"191";"171";"105.80";"1";"0";"0";"1";"0";"0";"19";"0";"0";"7";"7";"7";"13.15";"0";"0";"7";"8";"7";"12.86";"0";"13.01";"8.90";"1.40";"3.51";"3"
"1";"43";"1";"9003";"1";"1";"120";"1";"37";"37";"5";"9";"120.00";"1";"0";"0";"1";"1";"0";"39";"0";"0";"6";"8";"0";"0.00";"0";"1";"6";"8";"2";"11.00";"0";"5.5";"16.20";"0.30";"-0.92";"1"
"1";"17";"2";"9500";"1";"1";"131";"1";"19";"37";"9";"7";"129.80";"1";"0";"0";"1";"0";"0";"20";"0";"0";"7";"8";"6";"14.37";"0";"0";"8";"10";"7";"14.65";"0";"14.51";"12.40";"0.50";"1.79";"3"
"1";"44";"1";"9130";"1";"39";"130";"1";"38";"19";"9";"9";"150.00";"0";"0";"0";"1";"1";"0";"24";"0";"2";"6";"8";"4";"11.75";"0";"1";"6";"8";"2";"13.50";"0";"12.63";"11.10";"0.60";"2.02";"1"
"1";"17";"3";"9670";"1";"1";"110";"1";"19";"1";"4";"4";"107.50";"1";"0";"0";"1";"0";"1";"18";"0";"0";"6";"11";"4";"12.25";"0";"0";"6";"10";"4";"11.00";"0";"11.63";"12.70";"3.70";"-1.70";"1"
"1";"43";"1";"9500";"1";"1";"128";"1";"1";"19";"9";"8";"100.00";"1";"0";"0";"1";"0";"0";"20";"0";"0";"7";"8";"7";"13.10";"0";"0";"8";"8";"8";"14.82";"0";"13.96";"13.90";"-0.30";"0.79";"3"
"1";"17";"1";"9147";"1";"1";"122";"1";"19";"19";"4";"6";"119.90";"0";"0";"0";"1";"0";"1";"21";"0";"0";"5";"6";"5";"11.40";"0";"0";"5";"6";"5";"12.20";"0";"11.8";"12.70";"3.70";"-1.70";"3"
"1";"39";"1";"9670";"1";"1";"120";"1";"34";"34";"0";"0";"106.00";"1";"0";"0";"0";"1";"0";"28";"0";"0";"5";"7";"3";"11.67";"0";"0";"5";"8";"2";"11.50";"1";"11.59";"7.60";"2.60";"0.32";"1"
"1";"1";"1";"171";"1";"1";"131";"1";"1";"1";"7";"4";"127.20";"1";"0";"1";"1";"1";"0";"23";"0";"13";"17";"19";"13";"12.16";"0";"10";"17";"28";"11";"11.91";"1";"12.04";"11.10";"0.60";"2.02";"2"
"1";"44";"1";"9130";"1";"39";"150";"1";"37";"37";"6";"6";"150.00";"1";"0";"0";"1";"1";"0";"22";"0";"0";"5";"7";"4";"14.50";"0";"0";"5";"5";"5";"14.60";"0";"14.55";"10.80";"1.40";"1.74";"3"
"1";"44";"1";"9003";"1";"39";"150";"1";"3";"2";"2";"2";"150.00";"0";"0";"0";"1";"1";"0";"25";"0";"9";"14";"16";"14";"12.43";"0";"3";"9";"13";"6";"10.86";"0";"11.65";"15.50";"2.80";"-4.06";"1"
"2";"7";"1";"9238";"1";"3";"130";"1";"37";"19";"4";"5";"130.00";"0";"0";"0";"1";"0";"0";"38";"0";"0";"6";"17";"4";"13.75";"0";"0";"6";"15";"6";"14.50";"0";"14.13";"16.20";"0.30";"-0.92";"3"
"4";"39";"1";"9500";"1";"19";"134";"1";"37";"37";"5";"7";"100.00";"0";"0";"0";"0";"0";"0";"40";"0";"0";"8";"11";"5";"11.84";"4";"0";"8";"11";"5";"11.84";"4";"11.84";"9.40";"-0.80";"-3.12";"1"
"1";"1";"5";"9500";"1";"1";"122";"1";"37";"3";"9";"2";"116.80";"1";"0";"0";"1";"0";"0";"20";"0";"0";"7";"8";"6";"13.28";"0";"0";"8";"8";"7";"14.48";"0";"13.88";"13.90";"-0.30";"0.79";"3"
"1";"1";"1";"9070";"1";"1";"141";"1";"37";"37";"9";"9";"126.70";"1";"0";"1";"1";"0";"1";"20";"0";"0";"6";"9";"6";"13.34";"0";"0";"6";"10";"6";"14.67";"0";"14.01";"12.70";"3.70";"-1.70";"3"
"1";"17";"1";"9773";"1";"1";"120";"1";"37";"37";"5";"5";"125.30";"0";"0";"0";"1";"0";"0";"18";"0";"0";"6";"9";"6";"12.50";"0";"0";"6";"9";"6";"13.00";"0";"12.75";"7.60";"2.60";"0.32";"3"
"1";"43";"1";"8014";"0";"12";"134";"1";"37";"1";"9";"10";"112.50";"0";"0";"0";"1";"1";"0";"50";"0";"6";"13";"13";"6";"11.34";"0";"2";"11";"11";"2";"13.50";"0";"12.42";"16.20";"0.30";"-0.92";"1"
"1";"1";"1";"9853";"1";"1";"121";"1";"37";"19";"6";"7";"116.80";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"11";"3";"11.67";"0";"0";"6";"11";"3";"10.67";"0";"11.17";"9.40";"-0.80";"-3.12";"1"
"1";"44";"1";"9085";"1";"39";"150";"1";"38";"1";"5";"5";"150.00";"0";"0";"0";"1";"0";"0";"20";"0";"0";"5";"10";"2";"14.50";"1";"0";"5";"7";"4";"11.25";"0";"12.88";"12.70";"3.70";"-1.70";"2"
"1";"44";"1";"9085";"1";"39";"150";"1";"19";"19";"9";"9";"150.00";"1";"0";"0";"1";"0";"0";"23";"0";"1";"6";"14";"5";"14.43";"0";"1";"6";"7";"6";"13.43";"0";"13.93";"16.20";"0.30";"-0.92";"3"
"1";"1";"1";"9500";"1";"1";"150";"1";"19";"1";"4";"4";"137.80";"0";"0";"0";"1";"0";"0";"18";"0";"0";"7";"10";"7";"15.15";"0";"0";"8";"8";"8";"15.75";"0";"15.45";"15.50";"2.80";"-4.06";"3"
"2";"39";"1";"9991";"0";"1";"120";"1";"37";"37";"9";"9";"119.90";"0";"0";"0";"1";"0";"0";"50";"0";"0";"5";"9";"2";"10.50";"0";"0";"5";"7";"3";"11.00";"0";"10.75";"12.70";"3.70";"-1.70";"2"
"1";"17";"1";"9147";"1";"1";"136";"1";"1";"1";"4";"4";"124.10";"0";"0";"0";"1";"0";"0";"18";"0";"0";"5";"8";"5";"12.40";"0";"0";"5";"6";"5";"10.80";"0";"11.6";"8.90";"1.40";"3.51";"3"
"1";"1";"1";"9500";"1";"1";"145";"1";"1";"1";"4";"10";"145.00";"0";"0";"0";"1";"0";"0";"18";"0";"0";"7";"7";"6";"13.87";"0";"0";"8";"16";"0";"0.00";"1";"6.94";"12.40";"0.50";"1.79";"1"
"2";"39";"1";"8014";"0";"1";"120";"1";"34";"34";"99";"99";"101.80";"0";"0";"0";"0";"0";"0";"32";"0";"0";"5";"5";"0";"0.00";"0";"0";"5";"10";"0";"0.00";"0";"0";"10.80";"1.40";"1.74";"1"
"1";"44";"1";"9130";"1";"39";"160";"1";"1";"37";"3";"3";"160.00";"1";"0";"1";"0";"0";"0";"36";"0";"2";"6";"9";"6";"12.00";"0";"1";"6";"8";"3";"14.67";"0";"13.34";"12.40";"0.50";"1.79";"1"
"2";"43";"1";"9003";"1";"1";"134";"1";"37";"37";"9";"7";"136.00";"0";"0";"0";"1";"1";"0";"41";"0";"18";"19";"19";"19";"12.69";"0";"12";"13";"13";"13";"12.39";"0";"12.54";"15.50";"2.80";"-4.06";"3"
"4";"39";"1";"9238";"1";"1";"130";"1";"19";"3";"9";"2";"140.00";"0";"0";"0";"1";"1";"0";"50";"0";"0";"6";"7";"4";"12.25";"0";"0";"6";"7";"0";"0.00";"0";"6.13";"8.90";"1.40";"3.51";"1"
"1";"43";"1";"9670";"1";"1";"139";"1";"3";"19";"3";"5";"120.80";"0";"0";"0";"1";"0";"0";"19";"0";"0";"6";"0";"0";"0.00";"0";"0";"6";"0";"0";"0.00";"0";"0";"15.50";"2.80";"-4.06";"1"
"1";"1";"6";"9500";"1";"1";"143";"1";"38";"19";"7";"9";"129.50";"1";"0";"0";"1";"0";"1";"18";"0";"0";"8";"8";"7";"13.80";"0";"0";"8";"8";"7";"13.80";"0";"13.8";"10.80";"1.40";"1.74";"3"
"1";"1";"1";"9085";"1";"1";"142";"1";"1";"1";"9";"9";"127.70";"1";"0";"0";"1";"1";"0";"19";"0";"0";"5";"9";"5";"12.60";"1";"0";"5";"8";"4";"12.00";"0";"12.3";"12.70";"3.70";"-1.70";"3"
"1";"17";"1";"9773";"1";"1";"136";"1";"1";"38";"9";"8";"131.50";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"7";"6";"12.58";"0";"0";"6";"8";"6";"11.86";"0";"12.22";"13.90";"-0.30";"0.79";"3"
"1";"39";"1";"8014";"0";"1";"100";"1";"12";"5";"9";"4";"116.50";"0";"0";"1";"0";"0";"0";"37";"0";"0";"6";"6";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"8.90";"1.40";"3.51";"1"
"1";"1";"4";"9670";"1";"1";"128";"1";"38";"38";"3";"7";"121.00";"1";"0";"0";"1";"0";"0";"19";"0";"0";"6";"8";"6";"13.50";"0";"0";"6";"9";"6";"13.58";"0";"13.54";"11.10";"0.60";"2.02";"3"
"1";"1";"1";"9853";"1";"1";"126";"1";"3";"1";"2";"5";"116.90";"1";"1";"0";"1";"0";"0";"18";"0";"0";"7";"10";"6";"10.67";"0";"0";"7";"12";"6";"12.84";"0";"11.76";"13.90";"-0.30";"0.79";"2"
"1";"43";"1";"9773";"1";"1";"123";"1";"19";"19";"9";"8";"134.00";"0";"0";"0";"1";"0";"1";"20";"0";"0";"6";"6";"6";"13.67";"0";"0";"6";"6";"6";"13.34";"0";"13.51";"12.40";"0.50";"1.79";"3"
"1";"17";"1";"9670";"1";"1";"109";"1";"1";"1";"4";"4";"108.00";"0";"0";"0";"1";"1";"0";"19";"0";"0";"5";"10";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"7.60";"2.60";"0.32";"2"
"1";"1";"6";"9147";"1";"1";"115";"1";"1";"37";"4";"9";"117.10";"1";"0";"1";"1";"0";"0";"22";"0";"0";"5";"5";"5";"13.80";"0";"0";"5";"5";"5";"13.00";"0";"13.4";"7.60";"2.60";"0.32";"3"
"1";"18";"6";"9500";"1";"1";"142";"1";"38";"37";"9";"5";"128.00";"1";"0";"0";"0";"0";"0";"19";"0";"0";"7";"14";"0";"0.00";"0";"0";"8";"0";"0";"0.00";"0";"0";"11.10";"0.60";"2.02";"1"
"2";"39";"1";"9991";"0";"12";"134";"1";"37";"37";"9";"9";"133.80";"1";"0";"0";"1";"1";"0";"52";"0";"0";"5";"5";"5";"13.60";"0";"0";"5";"5";"5";"14.20";"0";"13.9";"7.60";"2.60";"0.32";"3"
"1";"17";"1";"9254";"1";"1";"102";"1";"37";"37";"7";"7";"102.00";"0";"0";"0";"1";"0";"0";"19";"0";"0";"6";"8";"5";"11.80";"0";"0";"6";"8";"5";"11.60";"0";"11.7";"10.80";"1.40";"1.74";"3"
"1";"1";"1";"9070";"1";"1";"116";"1";"3";"3";"0";"1";"108.70";"1";"0";"0";"1";"1";"0";"23";"0";"0";"6";"9";"4";"11.25";"1";"0";"6";"10";"0";"0.00";"4";"5.63";"7.60";"2.60";"0.32";"1"
"1";"1";"1";"9500";"1";"1";"140";"1";"1";"19";"9";"9";"128.80";"0";"0";"0";"1";"1";"0";"18";"0";"0";"7";"7";"6";"13.40";"0";"0";"8";"8";"8";"12.49";"0";"12.95";"12.40";"0.50";"1.79";"3"
"1";"1";"2";"9853";"1";"1";"121";"1";"38";"38";"7";"5";"120.00";"1";"0";"0";"1";"0";"0";"18";"0";"0";"6";"10";"3";"12.00";"0";"0";"6";"8";"4";"10.25";"0";"11.13";"10.80";"1.40";"1.74";"2"
"1";"1";"1";"171";"1";"1";"161";"41";"1";"1";"9";"7";"163.10";"1";"0";"0";"0";"0";"0";"19";"1";"6";"12";"12";"12";"15.25";"0";"4";"11";"12";"11";"15.00";"0";"15.13";"8.90";"1.40";"3.51";"3"
"4";"1";"1";"9991";"0";"1";"130";"1";"37";"37";"9";"9";"118.10";"0";"0";"1";"0";"0";"0";"37";"0";"0";"5";"0";"0";"0.00";"0";"0";"5";"0";"0";"0.00";"0";"0";"12.70";"3.70";"-1.70";"1"
"1";"7";"1";"9853";"1";"3";"150";"1";"19";"19";"4";"5";"150.00";"0";"0";"1";"0";"0";"0";"25";"0";"1";"6";"7";"6";"14.43";"0";"0";"6";"7";"6";"13.67";"0";"14.05";"10.80";"1.40";"1.74";"3"
"1";"39";"1";"9003";"1";"1";"134";"1";"19";"37";"9";"7";"110.00";"1";"0";"0";"1";"1";"0";"31";"0";"0";"6";"8";"0";"0.00";"0";"0";"6";"10";"0";"0.00";"0";"0";"16.20";"0.30";"-0.92";"1"
"1";"17";"3";"9500";"1";"1";"136";"1";"19";"1";"9";"9";"129.00";"1";"0";"0";"1";"0";"1";"19";"0";"0";"7";"7";"7";"13.31";"0";"0";"8";"10";"8";"12.55";"0";"12.93";"12.40";"0.50";"1.79";"3"
"1";"1";"1";"9500";"1";"1";"145";"1";"19";"19";"9";"7";"136.60";"0";"0";"0";"1";"0";"1";"19";"0";"0";"7";"12";"6";"13.77";"0";"0";"8";"10";"7";"14.06";"0";"13.92";"15.50";"2.80";"-4.06";"3"
"1";"1";"1";"171";"1";"1";"159";"1";"3";"3";"2";"2";"165.70";"1";"0";"0";"1";"1";"0";"18";"0";"0";"0";"0";"0";"0.00";"0";"0";"0";"0";"0";"0.00";"0";"0";"9.40";"-0.80";"-3.12";"1"
"1";"17";"3";"9254";"1";"1";"127";"1";"12";"38";"5";"7";"116.90";"1";"0";"1";"1";"0";"0";"18";"0";"0";"6";"7";"5";"12.20";"0";"0";"6";"10";"4";"12.25";"0";"12.23";"12.40";"0.50";"1.79";"1"
"1";"51";"1";"9003";"1";"39";"130";"1";"1";"19";"4";"4";"120.00";"1";"0";"1";"0";"1";"0";"22";"0";"0";"6";"12";"3";"11.34";"0";"0";"6";"13";"2";"11.00";"0";"11.17";"8.90";"1.40";"3.51";"1"
"1";"53";"1";"9085";"1";"42";"170";"1";"1";"19";"4";"7";"170.00";"0";"0";"0";"1";"0";"0";"20";"0";"7";"11";"13";"11";"15.70";"0";"4";"9";"9";"9";"15.56";"0";"15.63";"8.90";"1.40";"3.51";"3"
"1";"39";"1";"9003";"1";"1";"135";"1";"38";"38";"9";"6";"138.10";"0";"0";"1";"0";"0";"0";"28";"0";"0";"6";"6";"0";"0.00";"0";"0";"6";"7";"0";"0.00";"0";"0";"8.90";"1.40";"3.51";"1"
"1";"17";"4";"9254";"1";"1";"130";"1";"19";"1";"5";"5";"130.00";"1";"0";"0";"1";"1";"0";"18";"0";"0";"6";"7";"4";"11.00";"0";"0";"6";"7";"3";"11.25";"0";"11.13";"16.20";"0.30";"-0.92";"1"
"1";"17";"1";"9147";"1";"1";"139";"1";"1";"38";"6";"6";"143.60";"1";"0";"1";"1";"1";"0";"18";"0";"0";"5";"9";"0";"0.00";"0";"0";"5";"5";"0";"0.00";"0";"0";"7.60";"2.60";"0.32";"2"
